,My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,servings,image,sourceUrl,summary,aggregateLikes,winePairing>pairedWines,winePairing>pairingText
156,50134,50134,Black Cherry Cake,45,8.81,12.17,79.02,1,https://spoonacular.com/recipeImages/50134-556x370.jpg,http://www.recipezaar.com/Black-Cherry-Cake-34141,"Black Cherry Cake might be just the dessert you are searching for. Watching your figure? This dairy free and vegetarian recipe has <b>2083 calories</b>, <b>46g of protein</b>, and <b>34g of fat</b> per serving. For <b>$3.98 per serving</b>, this recipe <b>covers 50%</b> of your daily requirements of vitamins and minerals. This recipe serves 1. This recipe is liked by 1 foodies and cooks. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. A mixture of eggs, water, flour, and a handful of other ingredients are all it takes to make this recipe so delicious. It is brought to you by Recipezaar. All things considered, we decided this recipe <b>deserves a spoonacular score of 77%</b>. This score is solid. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/black-cherry-cake-416907"">Black Cherry Cake</a>, <a href=""https://spoonacular.com/recipes/black-forest-cherry-cake-171290"">Black Forest Cherry Cake</a>, and <a href=""https://spoonacular.com/recipes/black-forest-cherry-cake-50059"">Black Forest Cherry Cake</a>.",0,,
157,71309,71309,Pecan Pie/tarts,65,4.4,46.98,48.62,1,https://spoonacular.com/recipeImages/71309-556x370.jpg,http://www.recipezaar.com/Pecan-PieTarts-163580,"Pecan Pie/tarts might be just the dessert you are searching for. One serving contains <b>3104 calories</b>, <b>35g of protein</b>, and <b>165g of fat</b>. This recipe serves 1 and costs $15.17 per serving. Only a few people made this recipe, and 1 would say it hit the spot. A mixture of broken pecans, maple syrup, maple extract, and a handful of other ingredients are all it takes to make this recipe so flavorful. It is brought to you by Recipezaar. From preparation to the plate, this recipe takes about <b>1 hour and 5 minutes</b>. This recipe is typical of Southern cuisine. It is a good option if you're following a <b>vegetarian</b> diet. <b>Thanksgiving</b> will be even more special with this recipe. Overall, this recipe earns a <b>pretty good spoonacular score of 65%</b>. Try <a href=""https://spoonacular.com/recipes/mini-chocolate-pecan-pie-cheesecake-927717"">Mini Chocolate Pecan Pie Cheesecake</a>, <a href=""https://spoonacular.com/recipes/pecan-tarts-604236"">Pecan Tarts</a>, and <a href=""https://spoonacular.com/recipes/pecan-tarts-513018"">Pecan Tarts</a> for similar recipes.",0,"['riesling', 'sparkling wine', 'zinfandel']","Southern on the menu? Try pairing with Riesling, Sparkling Wine, and Zinfandel. In general, there are a few rules that will help you pair wine with southern food. Food-friendly riesling or sparkling white wine will work with many fried foods, while zinfandel is great with barbecued fare. You could try Purple Star Ancient Lakes Riesling. Reviewers quite like it with a 5 out of 5 star rating and a price of about 12 dollars per bottle."
158,184229,184229,Mustardy Chicken and Dumplings,35,37.66,36.49,25.85,6,https://spoonacular.com/recipeImages/184229-556x370.jpg,https://www.bettycrocker.com/recipes/mustardy-chicken-and-dumplings/7c9c54a1-9fa8-4f54-acad-b64c33afe246,"Mustardy Chicken and Dumplings is a <b>gluten free</b> recipe with 6 servings. For <b>$1.46 per serving</b>, this recipe <b>covers 19%</b> of your daily requirements of vitamins and minerals. One serving contains <b>269 calories</b>, <b>26g of protein</b>, and <b>11g of fat</b>. Not a lot of people made this recipe, and 3 would say it hit the spot. From preparation to the plate, this recipe takes approximately <b>35 minutes</b>. If you have vegetable oil, valley vegetables, onion, and a few other ingredients on hand, you can make it. To use up the vegetable oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/blueberry-coffee-cake-sundaysupper-511062"">Blueberry Coffee Cake #SundaySupper</a> as a dessert. It is brought to you by Betty Crocker. It works well as a main course. All things considered, we decided this recipe <b>deserves a spoonacular score of 62%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/mustardy-chicken-and-dumplings-172446"">Mustardy Chicken and Dumplings</a>, <a href=""https://spoonacular.com/recipes/eat-for-eight-bucks-mustardy-chicken-legs-199915"">Eat for Eight Bucks: Mustardy Chicken Legs</a>, and <a href=""https://spoonacular.com/recipes/mustardy-greens-221399"">Mustardy greens</a> for similar recipes.",3,,
159,77141,77141,Toasted Spaghetti with Clams,25,12.99,24.14,62.87,4,https://spoonacular.com/recipeImages/77141-556x370.jpg,http://www.foodandwine.com/recipes/toasted-spaghetti-with-clams,"You can never have too many main course recipes, so give Toasted Spaghetti with Clams a try. One serving contains <b>443 calories</b>, <b>14g of protein</b>, and <b>12g of fat</b>. This dairy free and pescatarian recipe serves 4 and costs <b>$1.28 per serving</b>. 1 person were impressed by this recipe. From preparation to the plate, this recipe takes about <b>25 minutes</b>. A mixture of garlic cloves, pepper, littleneck clams, and a handful of other ingredients are all it takes to make this recipe so tasty. To use up the olive oil you could follow this main course with the <a href=""https://spoonacular.com/recipes/sauteed-banana-granola-and-yogurt-parfait-624619"">Sauteed Banana, Granolan and Yogurt Parfait</a> as a dessert. With a spoonacular <b>score of 67%</b>, this dish is solid. Try <a href=""https://spoonacular.com/recipes/spaghetti-and-clams-433764"">Spaghetti and Clams</a>, <a href=""https://spoonacular.com/recipes/spaghetti-with-clams-77223"">Spaghetti with Clams</a>, and <a href=""https://spoonacular.com/recipes/spaghetti-and-clams-321619"">Spaghetti and Clams</a> for similar recipes.",0,[],
160,62646,62646,Polenta Cake Recipe With Bananas,35,3.84,35.12,61.04,5,https://spoonacular.com/recipeImages/62646-556x370.jpg,http://glutenfreegoddess.blogspot.com/2006/09/sweet-banana-corn-cake.html,"Polenta Cake Recipe With Bananas is a <b>gluten free, dairy free, fodmap friendly, and vegetarian</b> dessert. This recipe makes 5 servings with <b>714 calories</b>, <b>7g of protein</b>, and <b>28g of fat</b> each. For <b>$1.18 per serving</b>, this recipe <b>covers 9%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up bourbon vanillan extract, baking powder, brown sugar, and a few other things to make it today. This recipe is liked by 31 foodies and cooks. From preparation to the plate, this recipe takes roughly <b>35 minutes</b>. With a spoonacular <b>score of 32%</b>, this dish is not so excellent. Similar recipes include <a href=""https://spoonacular.com/recipes/polenta-apple-cake-recipe-bustrengo-59641"">Polenta & Apple Cake Recipe (bustrengo)</a>, <a href=""https://spoonacular.com/recipes/bananas-foster-milkshake-recipe-49985"">Bananas Foster Milkshake Recipe</a>, and <a href=""https://spoonacular.com/recipes/sour-cream-pancakes-recipe-with-bananas-49278"">Sour Cream Pancakes Recipe With Bananas</a>.",31,,
161,26325,26325,Kaq’ Ik,45,33.13,26.22,40.65,6,https://spoonacular.com/recipeImages/26325-556x370.jpg,http://www.thefoodieskitchen.com/2010/09/kaq-ik/,"Kaq’ Ik might be just the main course you are searching for. One portion of this dish contains roughly <b>54g of protein</b>, <b>19g of fat</b>, and a total of <b>640 calories</b>. For <b>$3.43 per serving</b>, this recipe <b>covers 35%</b> of your daily requirements of vitamins and minerals. This recipe serves 6. A mixture of onion, cilantro bunch, spring onion stalks, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. This recipe from The Foodies' Kitchen has 1 fans. All things considered, we decided this recipe <b>deserves a spoonacular score of 86%</b>. This score is spectacular. Try  for similar recipes.",0,,
162,8738,8738,"Arugula, Squash & Salami Salad",41,11.48,68.42,20.1,30,https://spoonacular.com/recipeImages/8738-556x370.jpg,http://www.williams-sonoma.com/recipe/arugula-squash-and-salami-salad.html,"You can never have too many side dish recipes, so give Arugula, Squash & Salami Salad a try. This caveman, gluten free, dairy free, and primal recipe serves 30 and costs <b>36 cents per serving</b>. One portion of this dish contains approximately <b>1g of protein</b>, <b>4g of fat</b>, and a total of <b>46 calories</b>. If you have garlic clove, salt and pepper, wine vinegar, and a few other ingredients on hand, you can make it. 5 people were glad they tried this recipe. From preparation to the plate, this recipe takes approximately <b>41 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 59%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/rigatoni-with-salami-mozzarella-and-arugula-8436"">Rigatoni With Salami, Mozzarellan And Arugula</a>, <a href=""https://spoonacular.com/recipes/flat-bread-pizza-with-salami-and-arugula-568161"">Flat Bread Pizza with Salami and Arugula</a>, and <a href=""https://spoonacular.com/recipes/butternut-squash-and-arugula-salad-627770"">Butternut Squash and Arugula Salad</a> for similar recipes.",5,,
163,110734,110734,Broccoli Cornbread,30,11.94,39.61,48.45,8,https://spoonacular.com/recipeImages/110734-556x370.png,http://www.food.com/recipe/broccoli-cornbread-29760,"The recipe Broccoli Cornbread could satisfy your Southern craving in around <b>30 minutes</b>. One serving contains <b>374 calories</b>, <b>11g of protein</b>, and <b>17g of fat</b>. This recipe serves 8. For <b>60 cents per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. 1 person has made this recipe and would make it again. Head to the store and pick up broccoli, margarine, cottage cheese, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 47%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/moms-broccoli-cornbread-110863"">Mom's Broccoli Cornbread</a>, <a href=""https://spoonacular.com/recipes/broccoli-cornbread-110723"">Broccoli Cornbread</a>, and <a href=""https://spoonacular.com/recipes/broccoli-cornbread-747723"">Broccoli Cornbread</a> for similar recipes.",1,"['riesling', 'sparkling wine', 'zinfandel']","Southern works really well with Riesling, Sparkling Wine, and Zinfandel. In general, there are a few rules that will help you pair wine with southern food. Food-friendly riesling or sparkling white wine will work with many fried foods, while zinfandel is great with barbecued fare. The Schmitt Sohne Funf Riesling with a 4.1 out of 5 star rating seems like a good match. It costs about 7 dollars per bottle."
164,196707,196707,The Art of Eating's Carbonade à la Gueuze,225,31.61,40.42,27.97,6,https://spoonacular.com/recipeImages/196707-556x370.jpg,http://www.seriouseats.com/recipes/2012/02/the-art-of-eatings-sauteed-carbonade-a-la-gueuze-recipe.html,"You can never have too many main course recipes, so give The Art of Eating's Carbonade à la Gueuze a try. One portion of this dish contains around <b>56g of protein</b>, <b>32g of fat</b>, and a total of <b>697 calories</b>. This recipe serves 6. For <b>$2.84 per serving</b>, this recipe <b>covers 37%</b> of your daily requirements of vitamins and minerals. This recipe from Serious Eats has 41 fans. If you have beef chuck, salt and pepper, flour, and a few other ingredients on hand, you can make it. To use up the brown rice you could follow this main course with the <a href=""https://spoonacular.com/recipes/brown-rice-pudding-247325"">Brown Rice Pudding</a> as a dessert. It is a good option if you're following a <b>dairy free</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 92%</b>. This score is spectacular. Try <a href=""https://spoonacular.com/recipes/beef-carbonade-143795"">beef carbonade</a>, <a href=""https://spoonacular.com/recipes/carbonade-flamande-belgian-beef-stew-705463"">Carbonade Flamande (Belgian Beef Stew)</a>, and <a href=""https://spoonacular.com/recipes/clean-eating-stuffed-peppers-clean-eating-freezer-meals-cookbook-giveaway-618466"">Clean Eating Stuffed Peppers {Clean Eating Freezer Meals Cookbook Giveaway}</a> for similar recipes.",41,,
165,48238,48238,Mom's Cranberry Apple Pie,65,3.37,36.46,60.17,8,https://spoonacular.com/recipeImages/48238-556x370.jpg,http://allrecipes.com/recipe/apple-cranberry-tart/detail.aspx,"Mom's Cranberry Apple Pie requires roughly <b>1 hour and 5 minutes</b> from start to finish. This vegetarian recipe serves 8 and costs <b>90 cents per serving</b>. One portion of this dish contains roughly <b>3g of protein</b>, <b>14g of fat</b>, and a total of <b>340 calories</b>. It is brought to you by Allrecipes. Only a few people made this recipe, and 1 would say it hit the spot. It is a <b>very budget friendly</b> recipe for fans of American food. If you have apples, cranberries, pie crusts, and a few other ingredients on hand, you can make it. It works well as a dessert. Overall, this recipe earns a <b>rather bad spoonacular score of 16%</b>. Similar recipes include <a href=""https://spoonacular.com/recipes/apple-butter-pie-bars-927912"">Apple Butter Pie Bars</a>, <a href=""https://spoonacular.com/recipes/apple-pie-baked-doughnuts-922655"">Apple Pie Baked Doughnuts</a>, and <a href=""https://spoonacular.com/recipes/apple-pie-cinnamon-rolls-921030"">Apple Pie Cinnamon Rolls</a>.",0,[],
166,174922,174922,Crispy Peach Chicken Salad,45,43.7,12.64,43.66,5,https://spoonacular.com/recipeImages/174922-556x370.jpg,http://www.bettycrocker.com/recipes/crispy-peach-chicken-salad/5d4c139a-d021-472c-881c-f31bc3220ae4,"You can never have too many main course recipes, so give Crispy Peach Chicken Salad a try. This recipe serves 5 and costs $14.17 per serving. One serving contains <b>1811 calories</b>, <b>318g of protein</b>, and <b>39g of fat</b>. 1 person found this recipe to be delicious and satisfying. A mixture of peach salsa, gold flour, thyme leaves, and a handful of other ingredients are all it takes to make this recipe so yummy. To use up the salsa you could follow this main course with the <a href=""https://spoonacular.com/recipes/dessert-strawberry-salsa-553911"">Dessert Strawberry Salsa</a> as a dessert. From preparation to the plate, this recipe takes around <b>45 minutes</b>. It is brought to you by Betty Crocker. With a spoonacular <b>score of 82%</b>, this dish is amazing. Similar recipes are <a href=""https://spoonacular.com/recipes/crispy-peach-chicken-salad-182242"">Crispy Peach Chicken Salad</a>, <a href=""https://spoonacular.com/recipes/balsamic-peach-basil-chicken-salad-with-crispy-prosciutto-797317"">Balsamic Peach Basil Chicken Salad with Crispy Prosciutto</a>, and <a href=""https://spoonacular.com/recipes/peach-and-radish-salad-with-crispy-prosciutto-605151"">Peach and radish salad with crispy prosciutto</a>.",0,,
167,55261,55261,Cranberry Sauce With Pear & Pomegranate,12,3.74,4.14,92.12,3,https://spoonacular.com/recipeImages/55261-556x370.jpg,http://www.familyfreshcooking.com/2010/11/12/cranberry-sauce-with-pear-pomegranate-recipe/,"You can never have too many side dish recipes, so give Cranberry Sauce With Pear & Pomegranate a try. This recipe makes 3 servings with <b>119 calories</b>, <b>1g of protein</b>, and <b>1g of fat</b> each. For <b>$2.01 per serving</b>, this recipe <b>covers 8%</b> of your daily requirements of vitamins and minerals. 92 people were impressed by this recipe. It can be enjoyed any time, but it is especially good for <b>Thanksgiving</b>. It is a good option if you're following a <b>caveman, gluten free, primal, and whole 30</b> diet. From preparation to the plate, this recipe takes approximately <b>12 minutes</b>. A mixture of orange zest, water, juice of orange, and a handful of other ingredients are all it takes to make this recipe so yummy. All things considered, we decided this recipe <b>deserves a spoonacular score of 86%</b>. This score is outstanding. Try <a href=""https://spoonacular.com/recipes/pomegranate-cranberry-sauce-537900"">Pomegranate Cranberry Sauce</a>, <a href=""https://spoonacular.com/recipes/cranberry-pomegranate-sauce-201631"">Cranberry-Pomegranate Sauce</a>, and <a href=""https://spoonacular.com/recipes/cranberry-pomegranate-sauce-55707"">Cranberry-pomegranate Sauce</a> for similar recipes.",92,,
168,190448,190448,Spiced Peppers and Eggplant,30,6.16,60.02,33.82,4,https://spoonacular.com/recipeImages/190448-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Spiced-Peppers-and-Eggplant-51179060,"Spiced Peppers and Eggplant might be a good recipe to expand your side dish recipe box. This recipe serves 4 and costs $1.15 per serving. Watching your figure? This caveman, gluten free, primal, and whole 30 recipe has <b>166 calories</b>, <b>2g of protein</b>, and <b>14g of fat</b> per serving. If you have garlic cloves, olive oil, cumin seeds, and a few other ingredients on hand, you can make it. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes about <b>30 minutes</b>. It is brought to you by Epicurious. All things considered, we decided this recipe <b>deserves a spoonacular score of 77%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/spiced-peppers-and-eggplant-186307"">Spiced Peppers and Eggplant</a>, <a href=""https://spoonacular.com/recipes/kims-roasted-eggplant-peppers-23957"">Kim's Roasted Eggplant & Peppers</a>, and <a href=""https://spoonacular.com/recipes/eggplant-with-capers-and-red-peppers-23538"">Eggplant with Capers and Red Peppers</a>.",0,,
169,186715,186715,Perfect Bourbon Manhattans,5,0.86,0.63,98.51,2,https://spoonacular.com/recipeImages/186715-556x370.jpg,http://www.epicurious.com/recipes/food/views/240969,"Perfect Bourbon Manhattans might be just the beverage you are searching for. This recipe serves 2 and costs $2.48 per serving. Watching your figure? This vegan recipe has <b>176 calories</b>, <b>0g of protein</b>, and <b>0g of fat</b> per serving. 1 person were impressed by this recipe. From preparation to the plate, this recipe takes about <b>5 minutes</b>. A mixture of angostura bitters, bourbon, vermouth, and a handful of other ingredients are all it takes to make this recipe so yummy. It is brought to you by Epicurious. Taking all factors into account, this recipe <b>earns a spoonacular score of 6%</b>, which is very bad (but still fixable). Similar recipes are <a href=""https://spoonacular.com/recipes/perfect-bourbon-manhattans-186134"">Perfect Bourbon Manhattans</a>, <a href=""https://spoonacular.com/recipes/bottled-manhattans-706165"">Bottled Manhattans</a>, and <a href=""https://spoonacular.com/recipes/the-perfect-summer-beverage-cinnamon-bourbon-iced-coffee-627806"">The Perfect Summer Beverage: Cinnamon Bourbon Iced Coffee</a>.",0,[],
170,66660,66660,Pumpkin Bread Pudding with Spicy Caramel Apple Sauce and Vanilla Bean Creme Anglaise,340,4.67,48.19,47.14,8,https://spoonacular.com/recipeImages/66660-556x370.jpeg,http://www.foodnetwork.com/recipes/bobby-flay/pumpkin-bread-pudding-with-spicy-caramel-apple-sauce-and-vanilla-bean-creme-anglaise-recipe/index.html,"Pumpkin Bread Pudding with Spicy Caramel Apple Sauce and Vanilla Bean Creme Anglaise requires approximately <b>5 hours and 40 minutes</b> from start to finish. Watching your figure? This vegetarian recipe has <b>1161 calories</b>, <b>14g of protein</b>, and <b>63g of fat</b> per serving. This recipe serves 8 and costs $3.18 per serving. This recipe is liked by 1790 foodies and cooks. It is brought to you by Foodnetwork. It can be enjoyed any time, but it is especially good for <b>Halloween</b>. A mixture of heavy cream, ground cloves, egg yolks, and a handful of other ingredients are all it takes to make this recipe so tasty. All things considered, we decided this recipe <b>deserves a spoonacular score of 63%</b>. This score is pretty good. Similar recipes include <a href=""https://spoonacular.com/recipes/pumpkin-bread-pudding-with-spicy-caramel-apple-sauce-and-vanilla-bean-creme-anglaise-291251"">Pumpkin Bread Pudding with Spicy Caramel Apple Sauce and Vanilla Bean Creme Anglaise</a>, <a href=""https://spoonacular.com/recipes/granny-smith-apples-and-ginger-bread-pudding-with-vanilla-bean-creme-anglaise-and-creme-fraiche-whipped-cream-403760"">Granny Smith Apples and Ginger Bread Pudding with Vanilla Bean Creme Anglaise and Creme Fraiche Whipped Cream</a>, and <a href=""https://spoonacular.com/recipes/pumpkin-bread-pudding-with-spicy-caramel-apple-sauce-157282"">Pumpkin Bread Pudding with Spicy Caramel Apple Sauce</a>.",1790,,
171,4431,4431,Seared Salmon With Linguine And Ramp Pesto,45,32.31,37.13,30.56,6,https://spoonacular.com/recipeImages/4431-556x370.jpg,http://www.bonappetit.com/recipes/2009/04/linguine_with_ramp_pesto_and_seared_salmon,"You can never have too many main course recipes, so give Seared Salmon With Linguine And Ramp Pesto a try. This recipe serves 6. One portion of this dish contains about <b>50g of protein</b>, <b>25g of fat</b>, and a total of <b>621 calories</b>. For <b>$4.58 per serving</b>, this recipe <b>covers 35%</b> of your daily requirements of vitamins and minerals. If you have marconan almonds, asiago cheese, linguine, and a few other ingredients on hand, you can make it. To use up the pb cups you could follow this main course with the <a href=""https://spoonacular.com/recipes/cupcake-tuesdaypeanut-butter-cup-cupcakes-489330"">Cupcake Tuesday~Peanut Butter Cup Cupcakes</a> as a dessert. 17 people have made this recipe and would make it again. From preparation to the plate, this recipe takes about <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 97%</b>. This score is awesome. Similar recipes are <a href=""https://spoonacular.com/recipes/seared-salmon-with-linguine-and-ramp-pesto-4904"">Seared Salmon with Linguine and Ramp Pesto</a>, <a href=""https://spoonacular.com/recipes/ramp-and-scallop-linguine-40668"">Ramp And Scallop Linguine</a>, and <a href=""https://spoonacular.com/recipes/seared-salmon-with-pesto-fettuccine-834487"">Seared Salmon with Pesto Fettuccine</a>.",17,"['chardonnay', 'pinot noir', 'sauvignon blanc']","Chardonnay, Pinot Noir, and Sauvignon Blanc are great choices for Salmon. To decide on white or red, you should consider your seasoning and sauces. Chardonnay is a great friend to buttery, creamy dishes, while sauvignon blanc can complement herb or citrus-centric dishes. A light-bodied, low-tannin red such as the pinot noir goes great with broiled or grilled salmon. One wine you could try is Waterbrook Reserve Chardonnay. It has 5 out of 5 stars and a bottle costs about 20 dollars."
172,154863,154863,Crunchy Pecan Cookies,1500,5.2,46.09,48.71,42,https://spoonacular.com/recipeImages/154863-556x370.jpg,http://www.epicurious.com/recipes/food/views/Crunchy-Pecan-Cookies-231816,"Crunchy Pecan Cookies might be just the dessert you are searching for. This recipe serves 42. For <b>14 cents per serving</b>, this recipe <b>covers 1%</b> of your daily requirements of vitamins and minerals. Watching your figure? This gluten free, dairy free, fodmap friendly, and vegetarian recipe has <b>47 calories</b>, <b>1g of protein</b>, and <b>3g of fat</b> per serving. 1 person has tried and liked this recipe. A mixture of cinnamon, salt, pecans, and a handful of other ingredients are all it takes to make this recipe so flavorful. From preparation to the plate, this recipe takes roughly <b>25 hours</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 15%</b>. This score is not so awesome. Try <a href=""https://spoonacular.com/recipes/crunchy-pecan-pie-bites-69446"">Crunchy Pecan Pie Bites</a>, <a href=""https://spoonacular.com/recipes/crunchy-pecan-drops-410631"">Crunchy Pecan Drops</a>, and <a href=""https://spoonacular.com/recipes/crunchy-pecan-pie-bites-134295"">Crunchy Pecan Pie Bites</a> for similar recipes.",0,,
173,78893,78893,Blue Cheese Biscuits,10,9.84,71.11,19.05,3,https://spoonacular.com/recipeImages/78893-556x370.jpg,http://www.davidlebovitz.com/2011/02/blue-cheese-biscuits-recipe/,"This recipe serves 3 and costs $1.29 per serving. One portion of this dish contains approximately <b>15g of protein</b>, <b>49g of fat</b>, and a total of <b>619 calories</b>. 446 people were impressed by this recipe. A mixture of flour, chili pepper, sea salt, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is a good option if you're following a <b>vegetarian</b> diet. From preparation to the plate, this recipe takes roughly <b>10 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 58%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/blue-cheese-biscuits-420069"">Blue Cheese Biscuits</a>, <a href=""https://spoonacular.com/recipes/blue-cheese-biscuits-537394"">Blue Cheese Biscuits</a>, and <a href=""https://spoonacular.com/recipes/blue-cheese-biscuits-141272"">Blue Cheese Biscuits</a> for similar recipes.",446,,
174,24031,24031,Eggplant Dip,45,2.28,83.87,13.85,2,https://spoonacular.com/recipeImages/24031-556x370.jpg,http://creampuffsinvenice.ca/2010/02/08/magazine-mondays-dip-or-spread/,"Eggplant Dip is a <b>caveman, gluten free, primal, and whole 30</b> hor d'oeuvre. This recipe makes 2 servings with <b>546 calories</b>, <b>3g of protein</b>, and <b>54g of fat</b> each. For <b>$1.62 per serving</b>, this recipe <b>covers 12%</b> of your daily requirements of vitamins and minerals. Not a lot of people made this recipe, and 2 would say it hit the spot. It will be a hit at your <b>The Super Bowl</b> event. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. If you have eggplant, extra virgin olive oil, pepper, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe <b>deserves a spoonacular score of 60%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/smoky-eggplant-dip-925070"">Smoky Eggplant Dip</a>, <a href=""https://spoonacular.com/recipes/smoky-eggplant-dip-908410"">Smoky Eggplant Dip</a>, and <a href=""https://spoonacular.com/recipes/pizza-dip-923592"">Pizza Dip</a> for similar recipes.",2,,
175,103911,103911,Layered Mediterranean Mozzarella Eggplant (Aubergine) Bake,60,18.39,37.44,44.17,4,https://spoonacular.com/recipeImages/103911-556x370.jpg,http://www.food.com/recipe/layered-mediterranean-mozzarella-eggplant-aubergine-bake-137097,"Layered Mediterranean Mozzarellan Eggplant (Aubergine) Bake might be just the main course you are searching for. One serving contains <b>663 calories</b>, <b>32g of protein</b>, and <b>29g of fat</b>. For <b>$3.52 per serving</b>, this recipe <b>covers 38%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. 1 person found this recipe to be flavorful and satisfying. If you have basil, mozzarella cheese, olive oil, and a few other ingredients on hand, you can make it. To use up the egg whites you could follow this main course with the <a href=""https://spoonacular.com/recipes/apple-turnovers-recipe-48175"">Apple Turnovers Recipe</a> as a dessert. From preparation to the plate, this recipe takes around <b>1 hour</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 83%</b>. This score is awesome. Similar recipes include <a href=""https://spoonacular.com/recipes/grilled-eggplant-aubergine-and-mozzarella-sandwiches-104011"">Grilled Eggplant (Aubergine) and Mozzarella Sandwiches</a>, <a href=""https://spoonacular.com/recipes/mediterranean-eggplant-aubergine-cakes-104101"">Mediterranean Eggplant (Aubergine) Cakes</a>, and <a href=""https://spoonacular.com/recipes/layered-aubergine-lentil-bake-216782"">Layered aubergine & lentil bake</a>.",1,[],
176,80741,80741,Brown Rice Bowl With Creamy Lime-cilantro Dressing,45,9.17,30.47,60.36,5,https://spoonacular.com/recipeImages/80741-556x370.jpg,http://www.sfgate.com/food/recipes/detail.html?rid=18928&sorig=qs,"Brown Rice Bowl With Creamy Lime-cilantro Dressing is a <b>gluten free and vegetarian</b> main course. One serving contains <b>627 calories</b>, <b>15g of protein</b>, and <b>22g of fat</b>. For <b>$1.57 per serving</b>, this recipe <b>covers 34%</b> of your daily requirements of vitamins and minerals. This recipe serves 5. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. Head to the store and pick up cilantro, bell pepper, lime zest, and a few other things to make it today. To use up the kosher salt you could follow this main course with the <a href=""https://spoonacular.com/recipes/low-fat-crumbs-cake-kosher-dairy-130933"">Low Fat Crumbs Cake (Kosher-Dairy)</a> as a dessert. This recipe from SF Gate has 1 fans. All things considered, we decided this recipe <b>deserves a spoonacular score of 87%</b>. This score is outstanding. Try <a href=""https://spoonacular.com/recipes/cilantro-lime-rice-bowl-with-avocado-and-beans-608973"">Cilantro Lime Rice Bowl with Avocado and Beans</a>, <a href=""https://spoonacular.com/recipes/creamy-cilantro-lime-dressing-500070"">Creamy Cilantro-Lime Dressing</a>, and <a href=""https://spoonacular.com/recipes/creamy-lime-cilantro-dressing-476514"">Creamy Lime-Cilantro Dressing</a> for similar recipes.",0,,
177,169610,169610,S’mores Ice Cream,210,7.07,44.2,48.73,6,https://spoonacular.com/recipeImages/169610-556x370.jpg,http://www.bettycrocker.com/recipes/smores-ice-cream/1e3e517a-7473-46ab-879d-c37ec4a36356,"S’mores Ice Cream might be just the dessert you are searching for. This recipe makes 6 servings with <b>516 calories</b>, <b>10g of protein</b>, and <b>27g of fat</b> each. For <b>$1.06 per serving</b>, this recipe <b>covers 12%</b> of your daily requirements of vitamins and minerals. 1 person were glad they tried this recipe. <b>Summer</b> will be even more special with this recipe. A mixture of whipping cream, milk, sugar, and a handful of other ingredients are all it takes to make this recipe so yummy. From preparation to the plate, this recipe takes about <b>3 hours and 30 minutes</b>. It is brought to you by Betty Crocker. All things considered, we decided this recipe <b>deserves a spoonacular score of 28%</b>. This score is rather bad. Similar recipes include <a href=""https://spoonacular.com/recipes/strawberry-cookies-and-cream-ice-cream-917912"">Strawberry Cookies and Cream Ice Cream</a>, <a href=""https://spoonacular.com/recipes/avocado-ice-cream-913453"">Avocado Ice Cream</a>, and <a href=""https://spoonacular.com/recipes/death-by-chocolate-ice-cream-922343"">Death By Chocolate Ice Cream</a>.",0,,
